a:17,m:5,c:27,x:31

00000000000000000000000000000100	4
00000000000000000000000000000000	0
00000000000000000000000000000010	2
00000000000000000000000000000001	1
00000000000000000000000000000100	4
00000000000000000000000000000000	0
00000000000000000000000000000010	2
00000000000000000000000000000001	1
00000000000000000000000000000100	4
00000000000000000000000000000000	0
00000000000000000000000000000010	2
00000000000000000000000000000001	1
00000000000000000000000000000100	4
00000000000000000000000000000000	0
00000000000000000000000000000010	2
00000000000000000000000000000001	1
00000000000000000000000000000100	4
00000000000000000000000000000000	0
00000000000000000000000000000010	2
00000000000000000000000000000001	1
00000000000000000000000000000100	4
00000000000000000000000000000000	0
00000000000000000000000000000010	2
00000000000000000000000000000001	1
00000000000000000000000000000100	4
00000000000000000000000000000000	0
00000000000000000000000000000010	2
00000000000000000000000000000001	1
00000000000000000000000000000100	4
00000000000000000000000000000000	0
00000000000000000000000000000010	2
00000000000000000000000000000001	1
00000000000000000000000000000100	4
00000000000000000000000000000000	0
00000000000000000000000000000010	2
00000000000000000000000000000001	1
00000000000000000000000000000100	4
00000000000000000000000000000000	0
00000000000000000000000000000010	2
00000000000000000000000000000001	1
00000000000000000000000000000100	4
00000000000000000000000000000000	0
00000000000000000000000000000010	2
00000000000000000000000000000001	1
00000000000000000000000000000100	4
00000000000000000000000000000000	0
00000000000000000000000000000010	2
00000000000000000000000000000001	1
00000000000000000000000000000100	4
00000000000000000000000000000000	0
00000000000000000000000000000010	2
00000000000000000000000000000001	1
00000000000000000000000000000100	4
00000000000000000000000000000000	0
00000000000000000000000000000010	2
00000000000000000000000000000001	1
00000000000000000000000000000100	4
00000000000000000000000000000000	0
00000000000000000000000000000010	2
00000000000000000000000000000001	1
00000000000000000000000000000100	4
00000000000000000000000000000000	0
00000000000000000000000000000010	2
00000000000000000000000000000001	1
00000000000000000000000000000100	4
00000000000000000000000000000000	0
00000000000000000000000000000010	2
00000000000000000000000000000001	1
00000000000000000000000000000100	4
00000000000000000000000000000000	0
00000000000000000000000000000010	2
00000000000000000000000000000001	1
00000000000000000000000000000100	4
00000000000000000000000000000000	0
00000000000000000000000000000010	2
00000000000000000000000000000001	1
00000000000000000000000000000100	4
00000000000000000000000000000000	0
00000000000000000000000000000010	2
00000000000000000000000000000001	1
00000000000000000000000000000100	4
00000000000000000000000000000000	0
00000000000000000000000000000010	2
00000000000000000000000000000001	1
00000000000000000000000000000100	4
00000000000000000000000000000000	0
00000000000000000000000000000010	2
00000000000000000000000000000001	1
00000000000000000000000000000100	4
00000000000000000000000000000000	0
00000000000000000000000000000010	2
00000000000000000000000000000001	1
00000000000000000000000000000100	4
00000000000000000000000000000000	0
00000000000000000000000000000010	2
00000000000000000000000000000001	1
00000000000000000000000000000100	4
00000000000000000000000000000000	0
00000000000000000000000000000010	2
00000000000000000000000000000001	1
00000000000000000000000000000100	4
00000000000000000000000000000000	0
00000000000000000000000000000010	2
00000000000000000000000000000001	1
00000000000000000000000000000100	4
00000000000000000000000000000000	0
00000000000000000000000000000010	2
00000000000000000000000000000001	1
00000000000000000000000000000100	4
00000000000000000000000000000000	0
00000000000000000000000000000010	2
00000000000000000000000000000001	1
00000000000000000000000000000100	4
00000000000000000000000000000000	0
00000000000000000000000000000010	2
00000000000000000000000000000001	1
00000000000000000000000000000100	4
00000000000000000000000000000000	0
00000000000000000000000000000010	2
