a:5,m:27,c:17,x:31

00000000000000000000000000001010	10
00000000000000000000000000001101	13
00000000000000000000000000000001	1
00000000000000000000000000010110	22
00000000000000000000000000010011	19
00000000000000000000000000000100	4
00000000000000000000000000001010	10
00000000000000000000000000001101	13
00000000000000000000000000000001	1
00000000000000000000000000010110	22
00000000000000000000000000010011	19
00000000000000000000000000000100	4
00000000000000000000000000001010	10
00000000000000000000000000001101	13
00000000000000000000000000000001	1
00000000000000000000000000010110	22
00000000000000000000000000010011	19
00000000000000000000000000000100	4
00000000000000000000000000001010	10
00000000000000000000000000001101	13
00000000000000000000000000000001	1
00000000000000000000000000010110	22
00000000000000000000000000010011	19
00000000000000000000000000000100	4
00000000000000000000000000001010	10
00000000000000000000000000001101	13
00000000000000000000000000000001	1
00000000000000000000000000010110	22
00000000000000000000000000010011	19
00000000000000000000000000000100	4
00000000000000000000000000001010	10
00000000000000000000000000001101	13
00000000000000000000000000000001	1
00000000000000000000000000010110	22
00000000000000000000000000010011	19
00000000000000000000000000000100	4
00000000000000000000000000001010	10
00000000000000000000000000001101	13
00000000000000000000000000000001	1
00000000000000000000000000010110	22
00000000000000000000000000010011	19
00000000000000000000000000000100	4
00000000000000000000000000001010	10
00000000000000000000000000001101	13
00000000000000000000000000000001	1
00000000000000000000000000010110	22
00000000000000000000000000010011	19
00000000000000000000000000000100	4
00000000000000000000000000001010	10
00000000000000000000000000001101	13
00000000000000000000000000000001	1
00000000000000000000000000010110	22
00000000000000000000000000010011	19
00000000000000000000000000000100	4
00000000000000000000000000001010	10
00000000000000000000000000001101	13
00000000000000000000000000000001	1
00000000000000000000000000010110	22
00000000000000000000000000010011	19
00000000000000000000000000000100	4
00000000000000000000000000001010	10
00000000000000000000000000001101	13
00000000000000000000000000000001	1
00000000000000000000000000010110	22
00000000000000000000000000010011	19
00000000000000000000000000000100	4
00000000000000000000000000001010	10
00000000000000000000000000001101	13
00000000000000000000000000000001	1
00000000000000000000000000010110	22
00000000000000000000000000010011	19
00000000000000000000000000000100	4
00000000000000000000000000001010	10
00000000000000000000000000001101	13
00000000000000000000000000000001	1
00000000000000000000000000010110	22
00000000000000000000000000010011	19
00000000000000000000000000000100	4
00000000000000000000000000001010	10
00000000000000000000000000001101	13
00000000000000000000000000000001	1
00000000000000000000000000010110	22
00000000000000000000000000010011	19
00000000000000000000000000000100	4
00000000000000000000000000001010	10
00000000000000000000000000001101	13
00000000000000000000000000000001	1
00000000000000000000000000010110	22
00000000000000000000000000010011	19
00000000000000000000000000000100	4
00000000000000000000000000001010	10
00000000000000000000000000001101	13
00000000000000000000000000000001	1
00000000000000000000000000010110	22
00000000000000000000000000010011	19
00000000000000000000000000000100	4
00000000000000000000000000001010	10
00000000000000000000000000001101	13
00000000000000000000000000000001	1
00000000000000000000000000010110	22
00000000000000000000000000010011	19
00000000000000000000000000000100	4
00000000000000000000000000001010	10
00000000000000000000000000001101	13
00000000000000000000000000000001	1
00000000000000000000000000010110	22
00000000000000000000000000010011	19
00000000000000000000000000000100	4
00000000000000000000000000001010	10
00000000000000000000000000001101	13
00000000000000000000000000000001	1
00000000000000000000000000010110	22
00000000000000000000000000010011	19
00000000000000000000000000000100	4
00000000000000000000000000001010	10
00000000000000000000000000001101	13
00000000000000000000000000000001	1
00000000000000000000000000010110	22
00000000000000000000000000010011	19
00000000000000000000000000000100	4
00000000000000000000000000001010	10
00000000000000000000000000001101	13
00000000000000000000000000000001	1
00000000000000000000000000010110	22
00000000000000000000000000010011	19
00000000000000000000000000000100	4
00000000000000000000000000001010	10
00000000000000000000000000001101	13
00000000000000000000000000000001	1
00000000000000000000000000010110	22
00000000000000000000000000010011	19
00000000000000000000000000000100	4
00000000000000000000000000001010	10
00000000000000000000000000001101	13
00000000000000000000000000000001	1
00000000000000000000000000010110	22
00000000000000000000000000010011	19
00000000000000000000000000000100	4
00000000000000000000000000001010	10
00000000000000000000000000001101	13
00000000000000000000000000000001	1
00000000000000000000000000010110	22
00000000000000000000000000010011	19
00000000000000000000000000000100	4
00000000000000000000000000001010	10
00000000000000000000000000001101	13
00000000000000000000000000000001	1
00000000000000000000000000010110	22
00000000000000000000000000010011	19
00000000000000000000000000000100	4
00000000000000000000000000001010	10
00000000000000000000000000001101	13
00000000000000000000000000000001	1
00000000000000000000000000010110	22
00000000000000000000000000010011	19
00000000000000000000000000000100	4
00000000000000000000000000001010	10
00000000000000000000000000001101	13
00000000000000000000000000000001	1
00000000000000000000000000010110	22
00000000000000000000000000010011	19
00000000000000000000000000000100	4
00000000000000000000000000001010	10
00000000000000000000000000001101	13
00000000000000000000000000000001	1
00000000000000000000000000010110	22
00000000000000000000000000010011	19
00000000000000000000000000000100	4
00000000000000000000000000001010	10
00000000000000000000000000001101	13
00000000000000000000000000000001	1
00000000000000000000000000010110	22
00000000000000000000000000010011	19
00000000000000000000000000000100	4
00000000000000000000000000001010	10
00000000000000000000000000001101	13
00000000000000000000000000000001	1
00000000000000000000000000010110	22
00000000000000000000000000010011	19
00000000000000000000000000000100	4
00000000000000000000000000001010	10
00000000000000000000000000001101	13
00000000000000000000000000000001	1
